snapped_at,price,market_cap,total_volume
2020-10-23 00:00:00 UTC,0.18334825696166843,4700954.30627261,10638940.14763691
2020-10-24 00:00:00 UTC,0.18334825696166843,4700954.30627261,10638940.14763691
2020-10-25 00:00:00 UTC,0.23280859176303623,6990408.019303753,38474135.908053875
2020-10-26 00:00:00 UTC,0.18397000528959703,10859560.967558594,11587202.879285388
2020-10-27 00:00:00 UTC,0.16612360963439302,10171927.376544872,6613951.043853904
2020-10-28 00:00:00 UTC,0.159571759581303,9866077.680705106,4251859.412083786
2020-10-29 00:00:00 UTC,0.1147182132351586,7254083.742920392,3598488.980241597
2020-10-30 00:00:00 UTC,0.09996735418966364,6457209.015579654,1462205.4312378655
2020-10-31 00:00:00 UTC,0.12135930331190346,7845591.914568501,6391555.030700449
2020-11-01 00:00:00 UTC,0.11149841994180781,7141834.919999196,2641370.3601560933
2020-11-02 00:00:00 UTC,0.10064570831016209,6409489.307257783,763496.624158964
2020-11-03 00:00:00 UTC,0.09340335276959019,6004013.633962245,497933.9518129864
2020-11-04 00:00:00 UTC,0.08226845981200381,5311930.1312013045,1266895.82540687
2020-11-05 00:00:00 UTC,0.09964318274083543,6442883.877090292,4814468.351705874
2020-11-06 00:00:00 UTC,0.09332103350170096,6073537.195375985,1812874.6861798333
2020-11-07 00:00:00 UTC,0.09954323375827276,6504670.398474009,869333.5762264954
2020-11-08 00:00:00 UTC,0.10126415016068378,6643044.253138879,1514275.6832234228
2020-11-09 00:00:00 UTC,0.12673808358555136,8309366.8283565845,1896594.3600026402
2020-11-10 00:00:00 UTC,0.124429801368005,8201703.745861924,4455524.00693422
2020-11-11 00:00:00 UTC,0.1410531859805141,9380209.38541947,2312870.5206440724
2020-11-12 00:00:00 UTC,0.13130975403587442,8551681.19077706,1822174.606657134
2020-11-13 00:00:00 UTC,0.15180266268641057,10102408.16953143,2984358.25583982
2020-11-14 00:00:00 UTC,0.1505086162725417,9942679.01183119,3273919.724148593
2020-11-15 00:00:00 UTC,0.1298445950760204,8589888.45859434,2046202.7595931604
2020-11-16 00:00:00 UTC,0.14055005187121344,9542816.411540741,2324007.0069790673
2020-11-17 00:00:00 UTC,0.14217024118094956,9397711.090227408,2392920.872518398
2020-11-18 00:00:00 UTC,0.18072305349781903,12081809.187750043,7984924.696509184
2020-11-19 00:00:00 UTC,0.1509510367379219,10422226.757029183,4709373.691736105
2020-11-20 00:00:00 UTC,0.13945133704441506,9718732.9640247,2423769.2729813596
2020-11-21 00:00:00 UTC,0.13784371431981682,9690890.427934429,1779031.4645371875
2020-11-22 00:00:00 UTC,0.1349321137250755,9511207.32773476,1852189.1100277335
2020-11-23 00:00:00 UTC,0.12774988149847208,9062990.863360371,1813824.0922156787
2020-11-24 00:00:00 UTC,0.135121465758432,9488112.251618352,1969744.6834996385
2020-11-25 00:00:00 UTC,0.12408164949654713,8765708.899659766,1649810.9850255465
2020-11-26 00:00:00 UTC,0.12062498198452477,8544187.20361799,1301126.6527383893
2020-11-27 00:00:00 UTC,0.10019207910915834,7141116.09246017,1642588.2778386087
2020-11-28 00:00:00 UTC,0.12760424538762397,9070651.258625967,10161352.172732549
2020-11-29 00:00:00 UTC,0.13283987551336424,9411125.022847349,3857262.6973648425
2020-11-30 00:00:00 UTC,0.13007530560387673,9178393.076981537,1957704.0280726792
2020-12-01 00:00:00 UTC,0.12484783472037397,8918875.1560886,1698426.3379942498
2020-12-02 00:00:00 UTC,0.12463849838400169,8881607.543476613,1606137.4769276797
2020-12-03 00:00:00 UTC,0.1389009889811644,10062009.819920827,2790942.275824891
2020-12-04 00:00:00 UTC,0.14016766792366317,9975262.567682369,1999175.82214434
2020-12-05 00:00:00 UTC,0.1341024086402885,9334863.19289131,1843967.2864960341
2020-12-06 00:00:00 UTC,0.15321637873822458,10664933.215779202,4322697.920954299
2020-12-07 00:00:00 UTC,0.15728661796435628,10927655.022660645,3105871.772322933
2020-12-08 00:00:00 UTC,0.16481372126084334,11952788.005740877,2933394.237896957
2020-12-09 00:00:00 UTC,0.19211914000007652,13546000.311872084,17354820.756691966
2020-12-10 00:00:00 UTC,0.18545364495160913,13420009.20000882,8846997.363331607
2020-12-11 00:00:00 UTC,0.16529024334551148,11923154.13738227,2820823.3429276156
2020-12-12 00:00:00 UTC,0.16364307562165012,11833887.621840065,2502935.4891123287
2020-12-13 00:00:00 UTC,0.16667376957035357,12038729.788038792,3144449.8300575684
2020-12-14 00:00:00 UTC,0.17366213487322607,12569602.052314626,2020045.1756188213
2020-12-15 00:00:00 UTC,0.16912841215270943,12230795.54027085,2174837.841439745
2020-12-16 00:00:00 UTC,0.17293537792509625,12718433.512798764,2941295.7800422157
2020-12-17 00:00:00 UTC,0.2094057874509421,35503987.63017209,6213967.56705969
2020-12-18 00:00:00 UTC,0.23297010067857635,42965891.04410689,17249596.304276075
2020-12-19 00:00:00 UTC,0.2147768367486884,32915425.95428215,5803299.607593086
2020-12-20 00:00:00 UTC,0.20442961643873295,31299066.643172134,3066666.2664447455
2020-12-21 00:00:00 UTC,0.18662780328194517,28717542.18754829,2251394.338658269
2020-12-22 00:00:00 UTC,0.17056193630662594,26193032.48953649,2313268.3049663436
2020-12-23 00:00:00 UTC,0.1851941271325564,28374115.887415994,2776890.6618769495
2020-12-24 00:00:00 UTC,0.15668364885291813,24043515.655118734,2292769.634175918
2020-12-25 00:00:00 UTC,0.15859627984031435,24250471.981671687,1344902.3738511351
2020-12-26 00:00:00 UTC,0.14699795891367787,22493656.790948667,1088904.8085556417
2020-12-27 00:00:00 UTC,0.14564768958811536,22277897.469155375,964348.7284972896
2020-12-28 00:00:00 UTC,0.184785651828424,28362529.465341087,4805523.379876379
2020-12-29 00:00:00 UTC,0.1687924177066194,25923840.948878672,6026080.822433911
2020-12-30 00:00:00 UTC,0.1617297469971952,24944935.130514394,1810771.725867354
