snapped_at,price,market_cap,total_volume
2022-01-27 00:00:00 UTC,3.5572335524301155,527135132.1074676,53556154.54737941
2022-01-28 00:00:00 UTC,3.5572335524301155,527135132.1074676,53556154.54737941
2022-01-29 00:00:00 UTC,2.7614918562423645,409757450.5894383,42721986.025600106
2022-01-30 00:00:00 UTC,2.845871347909556,420831365.9662378,13772929.387640614
2022-01-31 00:00:00 UTC,2.531289608191436,376708050.98564816,13805858.357924378
2022-02-01 00:00:00 UTC,2.556867595029565,380020625.0966132,11211226.972451357
2022-02-02 00:00:00 UTC,2.5086070726921768,372471283.7769774,8809843.8300981
2022-02-03 00:00:00 UTC,2.04199073581914,303252719.2794927,14531224.823404344
2022-02-04 00:00:00 UTC,2.0633876101693533,305077538.8461634,22667320.221427858
2022-02-05 00:00:00 UTC,2.3417604952983218,343957600.30848587,8194558.427642954
2022-02-06 00:00:00 UTC,2.386616943105138,354148860.4795819,9114822.988129735
2022-02-07 00:00:00 UTC,2.7275337097935326,408036123.19325095,12255828.700489715
2022-02-08 00:00:00 UTC,2.9468096649412554,436445175.5963249,21761076.90494355
2022-02-09 00:00:00 UTC,2.8458576651692327,421913380.81276065,11558747.75813798
2022-02-10 00:00:00 UTC,2.9071781708038014,430588214.2580436,10706072.394499352
2022-02-11 00:00:00 UTC,3.255692124275798,483259955.6225468,18556775.26129856
2022-02-12 00:00:00 UTC,2.8436200032639367,421614017.67768824,13508906.543307625
2022-02-13 00:00:00 UTC,2.7718434876837468,410210609.09278363,3753950.500830843
2022-02-14 00:00:00 UTC,2.6134387991525987,388177987.1266185,5291239.851298042
2022-02-15 00:00:00 UTC,2.6372488047354006,390876798.49804634,4996100.4605922615
2022-02-16 00:00:00 UTC,2.970930767897032,440666794.0473353,4713698.460848777
2022-02-17 00:00:00 UTC,2.8641677612714673,424868635.06124103,4734818.240663205
2022-02-18 00:00:00 UTC,2.555048710525509,379603039.1776828,3514057.2270389353
2022-02-19 00:00:00 UTC,2.6135316651169664,388235933.09554493,8695887.333014004
2022-02-20 00:00:00 UTC,2.601297445708751,384876866.49666995,3320545.1351891127
2022-02-21 00:00:00 UTC,2.403150941132826,359909601.657592,544615.4845176581
2022-02-22 00:00:00 UTC,2.2632608205742466,336337505.2187767,819657.2954189826
2022-02-23 00:00:00 UTC,2.162868185309296,319054090.5357835,6892911.622267428
2022-02-24 00:00:00 UTC,2.201928403906054,327170519.99888873,3604258.124123192
2022-02-25 00:00:00 UTC,1.9945381021081077,297887148.2539219,11789590.431924762
2022-02-26 00:00:00 UTC,2.1670842431317565,321884199.90665776,3534689.7618327984
2022-02-27 00:00:00 UTC,2.1493272787445714,318332324.84174454,1162260.812382496
2022-02-28 00:00:00 UTC,2.0233362528636785,299299535.4809334,2041406.0866925463
2022-03-01 00:00:00 UTC,2.2662862417942424,335439130.67974263,4600783.286907029
2022-03-02 00:00:00 UTC,2.277235259373713,337516620.1993376,3194696.0160402413
2022-03-03 00:00:00 UTC,2.2548902508879753,334232097.6768004,4723644.384934753
2022-03-04 00:00:00 UTC,2.126490924803661,315818120.51645106,2645280.9257832444
2022-03-05 00:00:00 UTC,1.9864764377753148,292919134.70882195,1813134.050140964
2022-03-06 00:00:00 UTC,2.0084577880485988,297562810.20238245,2697618.3518271483
2022-03-07 00:00:00 UTC,1.9133504724185688,282617266.01154405,2897455.452642771
2022-03-08 00:00:00 UTC,1.8255038770351246,271019598.75065076,5229263.714840389
2022-03-09 00:00:00 UTC,1.8696613694671655,277796007.9800868,1760077.7234183752
2022-03-10 00:00:00 UTC,2.0040040306562843,297280168.9996617,2329068.094466137
2022-03-11 00:00:00 UTC,1.899100671388716,281756746.6280091,1308263.8195404822
2022-03-12 00:00:00 UTC,1.8574104034692687,277531333.5576704,1946829.102262068
2022-03-13 00:00:00 UTC,1.8686364299500722,275764421.6727678,2429348.977835058
2022-03-14 00:00:00 UTC,1.802172864643224,267493806.5914306,1127798.400130251
2022-03-15 00:00:00 UTC,1.7943114340460968,266134940.88393018,2357971.437172625
2022-03-16 00:00:00 UTC,1.7981914235912773,266907680.82919452,2004879.3782208404
2022-03-17 00:00:00 UTC,1.8953803830021754,278988149.25433946,2178065.0491111656
2022-03-18 00:00:00 UTC,1.9114903695845051,284947526.23530746,2068286.0341324918
2022-03-19 00:00:00 UTC,1.9958985514983902,296288926.38009727,2875439.1467937245
2022-03-20 00:00:00 UTC,2.0266174322192265,300896521.470379,1865202.3627532332
2022-03-21 00:00:00 UTC,1.936118212832937,286911457.2228385,1483237.0056839997
2022-03-22 00:00:00 UTC,1.959393716564655,290728140.86055183,1252358.81387083
2022-03-23 00:00:00 UTC,2.0119843739799967,298078427.9524427,1656391.4669754934
2022-03-24 00:00:00 UTC,2.0622291850202026,306222848.0825012,2257218.282757195
2022-03-25 00:00:00 UTC,2.164374054504124,321016716.6114549,4320017.274216641
