snapped_at,price,market_cap,total_volume
2019-11-01 00:00:00 UTC,0.9456924409536231,0.0,221406.4930677292
2019-11-02 00:00:00 UTC,0.9636846808429443,0.0,425414.3136721826
2019-11-03 00:00:00 UTC,1.00356865400107,0.0,442601.39903952205
2019-11-04 00:00:00 UTC,0.965017228562715,0.0,380524.39405042503
2019-11-05 00:00:00 UTC,1.012785129588962,0.0,1839091.3725054625
2019-11-06 00:00:00 UTC,1.1654733685871754,0.0,2224270.6760713486
2019-11-07 00:00:00 UTC,1.1055102557609156,0.0,2295445.014660688
2019-11-08 00:00:00 UTC,1.0930325931565064,0.0,2144880.217390861
2019-11-09 00:00:00 UTC,1.1482200661159694,0.0,2358952.4176789336
2019-11-10 00:00:00 UTC,1.1238221626903135,0.0,2118720.1542081516
2019-11-11 00:00:00 UTC,1.0056351513345008,0.0,2070613.7307649734
2019-11-12 00:00:00 UTC,1.1261002284846593,0.0,2408017.8201164803
2019-11-13 00:00:00 UTC,1.0695286901269554,0.0,2345450.2568836054
2019-11-14 00:00:00 UTC,1.072393988252335,0.0,1622252.7564402584
2019-11-15 00:00:00 UTC,1.01096263290396,0.0,2100644.964711715
2019-11-16 00:00:00 UTC,1.0704300423932214,0.0,2172976.1545311646
2019-11-17 00:00:00 UTC,1.0497695606762087,0.0,2105926.59121208
2019-11-18 00:00:00 UTC,1.0396100957383465,0.0,1925370.154310436
2019-11-19 00:00:00 UTC,1.0440746219422465,0.0,2118508.574281928
2019-11-20 00:00:00 UTC,1.0311414007776276,0.0,0.0
2019-11-21 00:00:00 UTC,1.03308375611406,0.0,2214710.0592895485
2019-11-22 00:00:00 UTC,1.0023987330335595,0.0,2034902.5072163057
2019-11-23 00:00:00 UTC,0.9492454382546347,0.0,1925482.9016872947
2019-11-24 00:00:00 UTC,0.9218491517888047,0.0,1995455.3326015382
2019-11-25 00:00:00 UTC,1.0408337179383877,0.0,2171604.576401684
2019-11-26 00:00:00 UTC,1.0181254439654541,0.0,2196554.8612583224
2019-11-27 00:00:00 UTC,0.9959605130576832,0.0,2126359.7699695397
2019-11-28 00:00:00 UTC,0.9944946858467687,0.0,2128313.7312388923
2019-11-29 00:00:00 UTC,1.0020694046197898,0.0,1774628.0093654757
2019-11-30 00:00:00 UTC,1.0829131496296251,0.0,2303045.278263902
2019-12-01 00:00:00 UTC,1.0034613472338734,0.0,2024403.402555703
2019-12-02 00:00:00 UTC,1.0214126737605809,0.0,2156703.2058403017
2019-12-03 00:00:00 UTC,1.0844068314493782,0.0,2315135.9139691466
2019-12-04 00:00:00 UTC,1.0731142641794187,0.0,2315614.5100228456
2019-12-05 00:00:00 UTC,1.0176636312537144,0.0,2279513.8675055015
2019-12-06 00:00:00 UTC,0.9217224636327256,0.0,1880885.6021585162
2019-12-07 00:00:00 UTC,0.9884010643700272,0.0,2231129.573531224
2019-12-08 00:00:00 UTC,0.9475463464686742,0.0,2044540.930314524
2019-12-09 00:00:00 UTC,0.9678297166051893,0.0,1852342.524842898
2019-12-10 00:00:00 UTC,0.9743129340540831,0.0,2019169.9730697714
2019-12-11 00:00:00 UTC,0.99734783173462,0.0,1951166.4771940524
2019-12-12 00:00:00 UTC,0.9798634880237479,0.0,1672453.2050655715
2019-12-13 00:00:00 UTC,1.064075129119902,0.0,2228358.277916018
2019-12-14 00:00:00 UTC,1.022127446762009,0.0,2178318.5399772
2019-12-15 00:00:00 UTC,1.0031739896118967,0.0,2140704.205239123
2019-12-16 00:00:00 UTC,0.9026842932940624,0.0,1851615.2693758835
2019-12-17 00:00:00 UTC,0.9362142526336977,0.0,1836985.2311940487
2019-12-18 00:00:00 UTC,0.7928729282394168,0.0,1323790.1871785864
2019-12-19 00:00:00 UTC,0.8376014478847352,0.0,1778831.4159585808
2019-12-20 00:00:00 UTC,0.8014614594090435,0.0,1589977.6091357223
2019-12-21 00:00:00 UTC,0.8306765223825533,0.0,1878164.036306052
2019-12-22 00:00:00 UTC,0.888635326396338,0.0,1768316.3811307163
2019-12-23 00:00:00 UTC,0.8693365566631692,0.0,1547098.9811402778
2019-12-24 00:00:00 UTC,0.8490958824528263,0.0,846987.7047410783
2019-12-25 00:00:00 UTC,0.8240292738043881,0.0,1506530.588679793
2019-12-26 00:00:00 UTC,0.8252677791481657,0.0,34922.55423209865
2019-12-27 00:00:00 UTC,0.8595040801932097,0.0,1863801.302773987
2019-12-28 00:00:00 UTC,0.7418619431762121,0.0,1502442.3465999218
2019-12-29 00:00:00 UTC,0.782743563411456,0.0,1552156.870871609
2019-12-30 00:00:00 UTC,0.7822064272187154,0.0,1675245.0603203857
2019-12-31 00:00:00 UTC,0.8298090044210411,0.0,31728.47403076458
2020-01-01 00:00:00 UTC,0.8134111483736388,0.0,1518725.0145457638
2020-01-02 00:00:00 UTC,0.696112362089054,0.0,1313898.3190679988
2020-01-03 00:00:00 UTC,0.664268076334616,0.0,1397841.7068958536
2020-01-04 00:00:00 UTC,0.6778901218974961,0.0,1401422.5518078445
