snapped_at,price,market_cap,total_volume
2019-04-12 00:00:00 UTC,0.1489368698658191,0.0,1044584.1113746982
2019-04-13 00:00:00 UTC,0.14863464764733275,0.0,148876.9221229979
2019-04-14 00:00:00 UTC,0.1478417704917827,0.0,296430.4289115151
2019-04-15 00:00:00 UTC,0.14785012397391195,0.0,443698.2220457097
2019-04-16 00:00:00 UTC,0.16145255792408422,12800710.846472615,998173.5403788987
2019-04-17 00:00:00 UTC,0.16292758685816838,13034206.948653473,1473290.7614366538
2019-04-18 00:00:00 UTC,0.16466188931065387,13319549.67768336,1004510.2905169998
2019-04-19 00:00:00 UTC,0.15892430084325668,12282952.987318767,1518305.9448114454
2019-04-20 00:00:00 UTC,0.15607058166781726,12485646.533425383,1871210.4845834188
2019-04-21 00:00:00 UTC,0.16042801877494475,12834241.501995584,888516.9466263158
2019-04-22 00:00:00 UTC,0.16273249144696217,12098419.060670055,262520.3322929193
2019-04-23 00:00:00 UTC,0.161179192012014,12894335.36096112,805895.96006007
2019-04-24 00:00:00 UTC,0.15674254434711263,12539403.547769008,1040824.8829243856
2019-04-25 00:00:00 UTC,0.14886044127918135,11908835.302334512,1212889.3343369402
2019-04-26 00:00:00 UTC,0.1320988451625402,10567907.613003217,793155.5478579433
2019-04-27 00:00:00 UTC,0.12480719124352739,9984169.723180017,15132.871938277696
2019-04-28 00:00:00 UTC,0.11125468316703888,8900374.653363112,669875.5728170578
2019-04-29 00:00:00 UTC,0.12584842766877696,10067874.21350216,630538.3771488732
2019-04-30 00:00:00 UTC,0.12348808499831168,9879046.799864937,864210.9810726114
2019-05-01 00:00:00 UTC,0.12359858026743864,9887886.421395088,2843610.3312869035
2019-05-02 00:00:00 UTC,0.1300128760706375,10401030.085651,3002934.9041496273
2019-05-03 00:00:00 UTC,0.1304866116033863,10482716.487666449,3131551.79352482
2019-05-04 00:00:00 UTC,0.1347934820093564,10573969.028680831,295965.57466226275
2019-05-05 00:00:00 UTC,0.1303653945939518,10414972.152017113,1173271.363392344
2019-05-06 00:00:00 UTC,0.13231402528668046,10585122.02293444,798078.5063216705
2019-05-07 00:00:00 UTC,0.13912236833502822,11129789.466802256,2652181.22022072
2019-05-08 00:00:00 UTC,0.14186977777024,11349582.2216192,1314784.8581315235
2019-05-09 00:00:00 UTC,0.14000432214964262,11155668.54747324,1739742.2868143364
2019-05-10 00:00:00 UTC,0.15201944254528144,12161555.403622512,911959.8094965735
2019-05-11 00:00:00 UTC,0.15755225131517372,12467908.305897065,4414513.238977506
2019-05-12 00:00:00 UTC,0.14361190129081336,11488952.103265071,4143104.2720703045
2019-05-13 00:00:00 UTC,0.13396879970637643,10664179.972309625,1956058.5042075177
2019-05-14 00:00:00 UTC,0.14400532335101413,11520425.868081128,1315594.1064652898
2019-05-15 00:00:00 UTC,0.1534011220196352,12272089.761570817,920406.7474579235
2019-05-16 00:00:00 UTC,0.1608459849882948,12867678.799063584,482537.9549648844
2019-05-17 00:00:00 UTC,0.16722474559380354,13791470.79795512,758791.1242880869
2019-05-18 00:00:00 UTC,0.15999243152605228,12799394.522084184,1121546.9416813138
2019-05-19 00:00:00 UTC,0.1699824045187545,13614096.773046063,518614.7234827985
2019-05-20 00:00:00 UTC,0.18,13826601.963621408,582156.0
2019-05-21 00:00:00 UTC,0.1799095061564766,14392760.492518129,182248.32973651082
2019-05-22 00:00:00 UTC,0.1787735007161568,14301880.057292543,2172886.716274713
2019-05-23 00:00:00 UTC,0.2042673453312709,16341387.626501672,1330803.5984006375
2019-05-24 00:00:00 UTC,0.18595313611877276,12729354.82834092,1467454.9099671498
2019-05-25 00:00:00 UTC,0.20000451887753606,16653688.706503632,1206027.2488315424
2019-05-26 00:00:00 UTC,0.20359194357594648,16284402.096518744,1022239.4241256423
2019-05-27 00:00:00 UTC,0.20357714119528897,16286171.29562312,1221462.8471717339
2019-05-28 00:00:00 UTC,0.20315486529271026,16252389.223416824,3874507.8408736344
2019-05-29 00:00:00 UTC,0.21870602651133042,17512004.099100754,5321079.036343167
2019-05-30 00:00:00 UTC,0.21463572253861582,17170857.803089265,1622561.609476329
2019-05-31 00:00:00 UTC,0.22136730178484737,17709384.14278779,4002892.3937775646
2019-06-01 00:00:00 UTC,0.20233488913491557,16186791.130793247,1435783.4207338942
2019-06-02 00:00:00 UTC,0.20233488913491557,16186791.130793247,1435783.4207338942
2019-06-03 00:00:00 UTC,0.20233488913491557,16186791.130793247,1435783.4207338942
2019-06-04 00:00:00 UTC,0.20233488913491557,16186791.130793247,1435783.4207338942
2019-06-05 00:00:00 UTC,0.33664514089330955,26932557.363419794,529576.4711392652
2019-06-06 00:00:00 UTC,0.3415709589917434,27325676.71933947,1245028.2546392041
2019-06-07 00:00:00 UTC,0.285987081611209,22878966.52889672,862478.1248005944
2019-06-08 00:00:00 UTC,0.3133059089134798,25569514.999820385,1082083.41596902
2019-06-09 00:00:00 UTC,0.317616362708266,25508058.063808504,175451.27876004615
2019-06-10 00:00:00 UTC,0.28026229644609,22420983.7156872,1177152.9330738278
2019-06-11 00:00:00 UTC,0.3162659669879091,25301277.359032728,949621.7738077309
2019-06-12 00:00:00 UTC,0.31547106062143576,25237684.849714864,2430198.9826542037
2019-06-13 00:00:00 UTC,0.3166564052492821,25332512.41994257,640912.5642245471
2019-06-14 00:00:00 UTC,0.32078696936953405,25662957.54956272,1109922.914018588
2019-06-15 00:00:00 UTC,0.33363184325110246,26690547.4600882,3703368.871619696
2019-06-16 00:00:00 UTC,0.34,28731400.35264211,376720.0
2019-06-17 00:00:00 UTC,0.35,28000000.0,700035.0
2019-06-18 00:00:00 UTC,0.34868115522078746,28136105.52593667,2127314.4330058275
2019-06-19 00:00:00 UTC,0.34309592043995013,27810768.654776298,4115241.553939718
2019-06-20 00:00:00 UTC,0.34616088037857784,27692870.430286225,2822291.99586505
2019-06-21 00:00:00 UTC,0.3612849948756505,27825033.214750487,1127759.4210592252
2019-06-22 00:00:00 UTC,0.3689998774920404,29519990.19936323,1119805.7732244823
2019-06-23 00:00:00 UTC,0.36083162971745286,28866530.377396233,3299029.768679894
2019-06-24 00:00:00 UTC,0.39872467175360404,31897973.74028832,909096.2388449347
2019-06-25 00:00:00 UTC,0.3768262217851394,29939778.31859891,1873146.6245606602
2019-06-26 00:00:00 UTC,0.4012220927198486,32097767.417587887,803407.1184622248
