snapped_at,price,market_cap,total_volume
2020-06-15 00:00:00 UTC,0.05118805501524312,0.0,22018.40134820023
2020-06-16 00:00:00 UTC,0.05118805501524312,0.0,22018.40134820023
2020-06-17 00:00:00 UTC,0.06108038461684783,0.0,29909.198788969163
2020-06-18 00:00:00 UTC,0.09554858553854906,0.0,74787.31123602368
2020-06-19 00:00:00 UTC,0.07527105237214486,0.0,36559.29931279299
2020-06-20 00:00:00 UTC,0.08010435591795484,0.0,28879.146072905252
2020-06-21 00:00:00 UTC,0.0854945349361787,0.0,73141.01232293641
2020-06-22 00:00:00 UTC,0.08595274816431901,0.0,45388.53387973761
2020-06-23 00:00:00 UTC,0.08283096818749061,0.0,49313.73883021059
2020-06-24 00:00:00 UTC,0.08610400735987002,0.0,75805.3368358328
2020-06-25 00:00:00 UTC,0.08251472419546285,0.0,50087.282223872775
2020-06-26 00:00:00 UTC,0.08961103173611623,0.0,37532.75860177567
2020-06-27 00:00:00 UTC,0.0875181298993333,0.0,44992.00468150346
2020-06-28 00:00:00 UTC,0.0861999006700408,0.0,31971.09510835491
2020-06-29 00:00:00 UTC,0.07680087668309987,0.0,32734.102835163358
2020-06-30 00:00:00 UTC,0.08362620550647408,0.0,21857.662547655786
2020-07-01 00:00:00 UTC,0.07685602064129958,0.0,20385.494599621165
2020-07-02 00:00:00 UTC,0.08523581295069378,0.0,32401.477188288223
2020-07-03 00:00:00 UTC,0.09604016491814707,0.0,82648.03683127023
2020-07-04 00:00:00 UTC,0.08893940948685113,0.0,54723.51690953433
2020-07-05 00:00:00 UTC,0.09026484267110128,0.0,41741.319630543745
2020-07-06 00:00:00 UTC,0.08760469421015686,0.0,29687.775330543718
2020-07-07 00:00:00 UTC,0.08986996579731182,0.0,26737.979045137075
2020-07-08 00:00:00 UTC,0.08962169636350176,0.0,36405.2957343902
2020-07-09 00:00:00 UTC,0.07669598995263285,0.0,54874.64177440181
2020-07-10 00:00:00 UTC,0.07985963051935815,0.0,25251.025650871186
2020-07-11 00:00:00 UTC,0.08758531069115044,0.0,58640.065305388176
2020-07-12 00:00:00 UTC,0.08233794570927286,0.0,41419.831622601494
2020-07-13 00:00:00 UTC,0.07575125420903922,0.0,26179.533159929993
2020-07-14 00:00:00 UTC,0.07576579110955262,0.0,22876.900491490145
2020-07-15 00:00:00 UTC,0.07186780643352128,0.0,31355.045400324034
2020-07-16 00:00:00 UTC,0.06723910572360821,0.0,22924.65284177668
2020-07-17 00:00:00 UTC,0.06788648168894602,0.0,22160.30795913572
2020-07-18 00:00:00 UTC,0.06038325811091485,0.0,19521.501119281365
2020-07-19 00:00:00 UTC,0.06287584166477235,0.0,12949.562774615286
2020-07-20 00:00:00 UTC,0.07680363209484306,0.0,54464.27194726372
2020-07-21 00:00:00 UTC,0.08231722892116142,0.0,66070.89283641301
2020-07-22 00:00:00 UTC,0.07779471148694893,0.0,75184.55257023174
2020-07-23 00:00:00 UTC,0.08088534130603381,0.0,79883.15703785638
2020-07-24 00:00:00 UTC,0.09567184736824365,0.0,85637.86937886174
2020-07-25 00:00:00 UTC,0.08416436018145868,0.0,96659.4372717599
2020-07-26 00:00:00 UTC,0.09500040682184607,0.0,61640.070430459906
2020-07-27 00:00:00 UTC,0.09257173469007846,0.0,48955.39919782874
2020-07-28 00:00:00 UTC,0.08065720927541191,0.0,67521.61320860962
2020-07-29 00:00:00 UTC,0.08402219005258724,0.0,30219.952762824614
2020-07-30 00:00:00 UTC,0.08364909104442067,0.0,32096.89419708885
2020-07-31 00:00:00 UTC,0.08552258972888245,0.0,59206.97785153704
2020-08-01 00:00:00 UTC,0.08346891023851359,0.0,25600.91920939306
2020-08-02 00:00:00 UTC,0.08227510224789106,0.0,33175.96771449108
2020-08-03 00:00:00 UTC,0.07841855595229955,0.0,44094.984542016995
2020-08-04 00:00:00 UTC,0.08244107643633615,0.0,35194.113708065124
2020-08-05 00:00:00 UTC,0.08180661032773096,0.0,43444.92060701445
2020-08-06 00:00:00 UTC,0.08788063089157441,0.0,68726.20634591594
2020-08-07 00:00:00 UTC,0.08909160825661509,0.0,64650.68077676861
2020-08-08 00:00:00 UTC,0.08693750632736912,0.0,61814.39052837691
2020-08-09 00:00:00 UTC,0.08666855513538427,0.0,69202.69438168667
2020-08-10 00:00:00 UTC,0.0937341530800489,0.0,72164.82992866216
2020-08-11 00:00:00 UTC,0.10520372552529637,0.0,82847.0592093232
2020-08-12 00:00:00 UTC,0.10458655496642195,0.0,100375.70652867472
2020-08-13 00:00:00 UTC,0.12483362812415316,0.0,128328.47678851715
2020-08-14 00:00:00 UTC,0.13074986253959933,0.0,113844.03594829106
2020-08-15 00:00:00 UTC,0.1383855565279679,0.0,104994.69957788498
2020-08-16 00:00:00 UTC,0.14516756209218437,0.0,113161.67633276123
2020-08-17 00:00:00 UTC,0.14192445387254127,0.0,104007.13934309829
2020-08-18 00:00:00 UTC,0.12868239364744785,0.0,141113.98289568603
2020-08-19 00:00:00 UTC,0.1156949388079523,0.0,100923.04376526902
2020-08-20 00:00:00 UTC,0.1116617958114294,0.0,74782.35305049535
2020-08-21 00:00:00 UTC,0.13250504394995535,0.0,181962.7546142068
2020-08-22 00:00:00 UTC,0.12273861725338485,0.0,125161.38247429226
2020-08-23 00:00:00 UTC,0.14321454347715268,0.0,129251.6434558579
2020-08-24 00:00:00 UTC,0.16193119119063512,0.0,179435.13171019347
