snapped_at,price,market_cap,total_volume
2022-01-07 00:00:00 UTC,0.23367191149108668,0.0,157358.94808481066
2022-01-08 00:00:00 UTC,0.23367191149108668,0.0,157358.94808481066
2022-01-09 00:00:00 UTC,0.21979084221966952,0.0,92142.14219680207
2022-01-10 00:00:00 UTC,0.23766742389794054,0.0,211716.94619828934
2022-01-11 00:00:00 UTC,0.23539372758922159,0.0,197179.99549351117
2022-01-12 00:00:00 UTC,0.24362349806570335,0.0,294636.49694268237
2022-01-13 00:00:00 UTC,0.2978743875918662,0.0,654926.2383737987
2022-01-14 00:00:00 UTC,0.3016560706518874,0.0,435917.19445758243
2022-01-15 00:00:00 UTC,0.3702151546940514,0.0,1605172.9752858386
2022-01-16 00:00:00 UTC,0.4975269538100539,0.0,3196072.7087611393
2022-01-17 00:00:00 UTC,0.5986199789658212,0.0,2448598.5617361623
2022-01-18 00:00:00 UTC,0.3660929493522566,0.0,6217827.279977703
2022-01-19 00:00:00 UTC,0.41002565111276196,0.0,4336996.670912223
2022-01-20 00:00:00 UTC,0.4338000245497368,0.0,3209030.602438944
2022-01-21 00:00:00 UTC,0.535312175889597,0.0,4810235.569401712
2022-01-22 00:00:00 UTC,0.4914838316664871,0.0,4093251.8902474353
2022-01-23 00:00:00 UTC,0.4454284748348527,0.0,2991939.5517862467
2022-01-24 00:00:00 UTC,0.5870310506747538,0.0,3288202.8990996894
2022-01-25 00:00:00 UTC,0.6578272994915993,0.0,4732409.481258067
2022-01-26 00:00:00 UTC,0.7204680579698194,0.0,5162037.01126461
2022-01-27 00:00:00 UTC,0.6629467909370396,0.0,3650380.1645525983
2022-01-28 00:00:00 UTC,0.6057386622709146,0.0,2293508.231958369
2022-01-29 00:00:00 UTC,0.6086724732045125,0.0,1923552.1806432682
2022-01-30 00:00:00 UTC,0.6141726136546543,0.0,2754019.86592589
2022-01-31 00:00:00 UTC,0.5836738181211247,0.0,2998182.3499045796
2022-02-01 00:00:00 UTC,0.6924228751991609,0.0,5355401.844638587
2022-02-02 00:00:00 UTC,0.7145205249855223,0.0,2972964.3960110038
2022-02-03 00:00:00 UTC,0.662603875997957,0.0,1915459.4412355109
2022-02-04 00:00:00 UTC,0.7186000514730728,0.0,2160173.7317851665
2022-02-05 00:00:00 UTC,0.7463546541377185,0.0,2898877.720644239
2022-02-06 00:00:00 UTC,0.7638595055660993,0.0,2959957.9272874915
2022-02-07 00:00:00 UTC,0.7897012507211262,0.0,2506814.8040884035
2022-02-08 00:00:00 UTC,0.8103777593065461,0.0,2843890.2319039684
2022-02-09 00:00:00 UTC,0.7713033741026333,0.0,2904389.564187061
2022-02-10 00:00:00 UTC,0.7853909854523026,0.0,2264832.0649597123
2022-02-11 00:00:00 UTC,0.7481294667700334,0.0,2731395.0820609923
2022-02-12 00:00:00 UTC,0.6960504438335663,0.0,2000811.4168716646
2022-02-13 00:00:00 UTC,0.6923600770122149,0.0,2116879.0968399057
2022-02-14 00:00:00 UTC,0.6499160789613089,0.0,2559775.0982112447
2022-02-15 00:00:00 UTC,0.631271681237716,0.0,2500856.9352901834
2022-02-16 00:00:00 UTC,0.6792023679336999,0.0,1573091.0288109882
2022-02-17 00:00:00 UTC,0.6616660538497133,0.0,1574306.977105895
2022-02-18 00:00:00 UTC,0.6847109918515827,0.0,5210931.253354654
2022-02-19 00:00:00 UTC,0.6853885294066834,0.0,3001310.6624821676
2022-02-20 00:00:00 UTC,0.66967756153872,0.0,1162259.496012865
2022-02-21 00:00:00 UTC,0.6409240744406791,0.0,1517261.0625993698
2022-02-22 00:00:00 UTC,0.5640525404209024,0.0,2461275.7169494233
2022-02-23 00:00:00 UTC,0.5644415396016033,0.0,2647789.3789910176
2022-02-24 00:00:00 UTC,0.5697336902949047,0.0,1797747.9251281817
2022-02-25 00:00:00 UTC,0.5420844834842778,0.0,2952978.12415667
2022-02-26 00:00:00 UTC,0.5632420733692728,0.0,2403926.38651606
2022-02-27 00:00:00 UTC,0.6065813996703434,0.0,1716229.5056384068
2022-02-28 00:00:00 UTC,0.532778408552621,0.0,2390666.156139255
2022-03-01 00:00:00 UTC,0.5680250685023688,0.0,3209807.1874214583
2022-03-02 00:00:00 UTC,0.5560858671166482,0.0,2841704.947447998
2022-03-03 00:00:00 UTC,0.5866795114728613,0.0,3190775.471347739
2022-03-04 00:00:00 UTC,0.59373271674133,0.0,4476547.756747494
2022-03-05 00:00:00 UTC,0.5212940436386295,0.0,1518731.0922935542
2022-03-06 00:00:00 UTC,0.5272121051031554,0.0,1077618.218919608
2022-03-07 00:00:00 UTC,0.4824885096463383,0.0,1000802.2415905294
2022-03-08 00:00:00 UTC,0.49096479619525785,0.0,1371453.0651102923
2022-03-09 00:00:00 UTC,0.4594950528447739,0.0,1780037.4617270816
2022-03-10 00:00:00 UTC,0.49018497300166186,0.0,1573608.8030195779
2022-03-11 00:00:00 UTC,0.4576530683785257,340774817.2129857,2035184.058695845
2022-03-12 00:00:00 UTC,0.4516226689635982,337353269.66175264,3547456.532660301
2022-03-13 00:00:00 UTC,0.43534200858506633,324523197.40124017,3250030.6672138507
2022-03-14 00:00:00 UTC,0.40955372324809025,304801539.50164443,2441352.534383503
2022-03-15 00:00:00 UTC,0.4083176441324912,304187396.6319165,1207572.8365312952
2022-03-16 00:00:00 UTC,0.39576913996498847,294742274.20420057,2345903.5430049943
2022-03-17 00:00:00 UTC,0.39943268198580184,300891566.3014347,1856046.983573577
2022-03-18 00:00:00 UTC,0.38182031652989923,284698742.6371342,1223406.1226921964
2022-03-19 00:00:00 UTC,0.35992455529659595,268355653.06190473,2608417.016918348
2022-03-20 00:00:00 UTC,0.34911411234808104,260082106.3910885,1386923.8190571473
2022-03-21 00:00:00 UTC,0.3207034248780501,239028316.43527862,1747375.7138186982
2022-03-22 00:00:00 UTC,0.2969430009473619,221040160.90552372,2870666.3625186463
2022-03-23 00:00:00 UTC,0.27983670402576954,208485598.13399315,1715684.1992566017
2022-03-24 00:00:00 UTC,0.26846618344229634,200001226.0026663,1303444.1733814212
2022-03-25 00:00:00 UTC,0.2688372191474468,200479147.94320557,888058.5394197995
2022-03-26 00:00:00 UTC,0.24792074580795956,186458201.53320694,1405958.8032904589
2022-03-27 00:00:00 UTC,0.24552716903847058,183420628.61879718,929664.9249493558
2022-03-28 00:00:00 UTC,0.24335019013055023,181158802.4590735,1048603.3401172205
2022-03-29 00:00:00 UTC,0.23273070510233285,173627837.3911438,1084786.369399412
2022-03-30 00:00:00 UTC,0.22450880778597074,167199827.970684,1233079.7742519667
2022-03-31 00:00:00 UTC,0.21498124900711627,160290459.37503707,1092506.8009699797
2022-04-01 00:00:00 UTC,0.2044614814618948,152138755.11249328,757578.3598305502
2022-04-02 00:00:00 UTC,0.2034388517119367,150984059.37229106,942085.1968102009
2022-04-03 00:00:00 UTC,0.24046926914696545,179759337.04792097,4288254.706741747
2022-04-04 00:00:00 UTC,0.23124218751728934,171997486.99557045,1957878.8519563735
2022-04-05 00:00:00 UTC,0.21813959488430465,162935594.325848,952182.1409597385
2022-04-06 00:00:00 UTC,0.2059005725141367,153963300.67888594,813354.9049091341
2022-04-07 00:00:00 UTC,0.18404197808574088,137202251.73095012,1057350.2552822484
2022-04-08 00:00:00 UTC,0.17674098720987907,132047150.90802929,1485083.935624462
2022-04-09 00:00:00 UTC,0.16631913078159893,123594058.2943523,771498.2780491736
2022-04-10 00:00:00 UTC,0.16495296024607142,122777618.03875642,614687.4027204273
2022-04-11 00:00:00 UTC,0.15980030958305727,119051042.02034625,409954.2698829796
2022-04-12 00:00:00 UTC,0.1420788814160625,106045901.17395839,405316.1563569493
2022-04-13 00:00:00 UTC,0.14653970064266575,125976612.95762326,594794.8202165607
2022-04-14 00:00:00 UTC,0.14475690589428492,124098260.5620792,438439.15565638815
2022-04-15 00:00:00 UTC,0.13846268009933774,119791303.71110478,453220.4822975078
2022-04-16 00:00:00 UTC,0.13537879137940897,117257469.2636275,734933.6126260711
2022-04-17 00:00:00 UTC,0.13274654183418272,115417056.38569826,451314.81287179294
2022-04-18 00:00:00 UTC,0.1268859256694103,110243826.73844013,232468.40680131112
2022-04-19 00:00:00 UTC,0.12993819500616932,112987661.69927439,240282.93754139345
2022-04-20 00:00:00 UTC,0.13016886589115526,113288664.95164235,317388.661110488
2022-04-21 00:00:00 UTC,0.1272522614840088,111097182.72450042,287867.97274965746
2022-04-22 00:00:00 UTC,0.12093488623099972,105331345.46766642,312536.3117444703
2022-04-23 00:00:00 UTC,0.11599262858750682,101101620.19129263,467884.47795390576
2022-04-24 00:00:00 UTC,0.1129416040157149,98507619.11192305,518778.1464501068
2022-04-25 00:00:00 UTC,0.10704368608583116,93831384.26686405,180836.90166550453
2022-04-26 00:00:00 UTC,0.10480709420541061,91749777.9347091,206305.18780894906
2022-04-27 00:00:00 UTC,0.09464044864902642,83475905.34437656,206325.09932153852
2022-04-28 00:00:00 UTC,0.09594310682041539,84836702.25937064,313366.7795842437
2022-04-29 00:00:00 UTC,0.09124014270711682,80710369.43710658,191079.60784912072
2022-04-30 00:00:00 UTC,0.08431154041186671,75002588.51741086,775152.6341517126
2022-05-01 00:00:00 UTC,0.07682030268802745,68072676.01221807,263084.7245921286
2022-05-02 00:00:00 UTC,0.0719928882978844,63918585.47550584,496723.9387926803
2022-05-03 00:00:00 UTC,0.07232353585493838,65025492.29344628,393053.7541717879
2022-05-04 00:00:00 UTC,0.07373651218212018,66319655.4863592,425727.89592397364
2022-05-05 00:00:00 UTC,0.08281121626057758,73824341.22138189,542536.847954315
2022-05-06 00:00:00 UTC,0.07431662555487203,66792972.559082374,505574.3116077724
2022-05-07 00:00:00 UTC,0.07156041989843327,64410865.34623782,497794.8812217436
2022-05-08 00:00:00 UTC,0.06653980258984513,60661390.74710083,241413.54200976322
2022-05-09 00:00:00 UTC,0.06152689320243741,55644976.57774161,290769.68088958604
2022-05-10 00:00:00 UTC,0.04690883930489276,43519811.018376455,345115.93972785014
2022-05-11 00:00:00 UTC,0.04676243879378332,42045998.66826197,389459.9965769403
2022-05-12 00:00:00 UTC,0.03971990891009612,34375028.75010378,897217.8423908405
2022-05-13 00:00:00 UTC,0.031202909636583415,27796772.050397113,641570.6605170147
2022-05-14 00:00:00 UTC,0.028288978068406648,25870961.186858427,296692.95711074315
